Date;Price;Operator;Status;Count
06.01.2020;8.90;Twint;OK;1
06.01.2020;10.00;Salt;OK;1
06.01.2020;10.50;Salt;OK;4
06.01.2020;10.50;Sunrise;OK;1
06.01.2020;11.00;Twint;OK;2
06.01.2020;18.00;Salt;OK;4
06.01.2020;18.00;Sunrise;OK;7
06.01.2020;18.00;Swisscom;OK;26
06.01.2020;18.00;Twint;OK;8
06.01.2020;18.20;Swisscom;OK;1
06.01.2020;19.00;Salt;OK;27
06.01.2020;19.00;Sunrise;OK;32
06.01.2020;19.00;Swisscom;OK;49
06.01.2020;19.00;Twint;OK;2
06.01.2020;20.00;Twint;OK;37
06.01.2020;40.00;Twint;OK;43
07.01.2020;\N;Salt;Error;27
07.01.2020;\N;Sunrise;Error;34
07.01.2020;\N;Swisscom;Error;106
07.01.2020;\N;Twint;Error;132
07.01.2020;0.00;Salt;OK;1
07.01.2020;0.00;Swisscom;OK;1
07.01.2020;0.05;Swisscom;OK;1
07.01.2020;0.05;Twint;OK;1
07.01.2020;0.20;Twint;OK;1
07.01.2020;0.70;Twint;OK;6
07.01.2020;0.80;Twint;OK;5
07.01.2020;0.90;Salt;OK;1
07.01.2020;0.90;Swisscom;OK;1
07.01.2020;0.90;Twint;OK;11
07.01.2020;1.00;Swisscom;OK;1
07.01.2020;1.00;Twint;OK;19
07.01.2020;1.10;Twint;OK;7
07.01.2020;1.20;Twint;OK;11
07.01.2020;1.30;Twint;OK;2
07.01.2020;1.40;Twint;OK;6
07.01.2020;1.50;Swisscom;OK;1
07.01.2020;1.50;Twint;OK;17
07.01.2020;1.60;Swisscom;OK;1
07.01.2020;1.60;Twint;OK;11
07.01.2020;1.65;Twint;OK;1
07.01.2020;1.70;Twint;OK;2
07.01.2020;1.80;Salt;OK;3
07.01.2020;1.80;Swisscom;OK;9
07.01.2020;1.80;Twint;OK;50
07.01.2020;1.90;Twint;OK;1
07.01.2020;2.00;Salt;OK;42
07.01.2020;2.00;Sunrise;OK;18
07.01.2020;2.00;Swisscom;OK;81
07.01.2020;2.00;Twint;OK;47
07.01.2020;2.20;Salt;OK;1
07.01.2020;2.20;Swisscom;OK;1
07.01.2020;2.20;Twint;OK;5
07.01.2020;2.30;Twint;OK;1
07.01.2020;2.40;Twint;OK;4
07.01.2020;2.50;Salt;OK;41
07.01.2020;2.50;Sunrise;OK;49
07.01.2020;2.50;Swisscom;OK;78
07.01.2020;2.50;Twint;OK;34
07.01.2020;2.60;Salt;OK;6
07.01.2020;2.60;Sunrise;OK;2
07.01.2020;2.60;Twint;OK;4
07.01.2020;2.70;Twint;OK;5
07.01.2020;2.80;Salt;OK;1
07.01.2020;2.80;Swisscom;OK;3
07.01.2020;2.80;Twint;OK;6
07.01.2020;2.90;Salt;OK;1
07.01.2020;2.90;Sunrise;OK;2
07.01.2020;2.90;Swisscom;OK;1
07.01.2020;2.90;Twint;OK;17
07.01.2020;3.00;Swisscom;Error;1
07.01.2020;3.00;Salt;OK;43
07.01.2020;3.00;Sunrise;OK;32
07.01.2020;3.00;Swisscom;OK;92
07.01.2020;3.00;Twint;OK;33
07.01.2020;3.10;Swisscom;OK;2
07.01.2020;3.20;Sunrise;OK;1
07.01.2020;3.20;Swisscom;OK;1
07.01.2020;3.20;Twint;OK;2
07.01.2020;3.30;Twint;OK;1
07.01.2020;3.50;Salt;OK;102
07.01.2020;3.50;Sunrise;OK;115
07.01.2020;3.50;Swisscom;OK;245
07.01.2020;3.50;Twint;OK;64
07.01.2020;3.60;Salt;OK;13
07.01.2020;3.60;Sunrise;OK;10
07.01.2020;3.60;Swisscom;OK;10
07.01.2020;3.60;Twint;OK;7
07.01.2020;3.70;Twint;OK;2
07.01.2020;3.80;Swisscom;OK;1
07.01.2020;3.90;Salt;OK;1
07.01.2020;3.90;Sunrise;OK;3
07.01.2020;3.90;Swisscom;OK;4
07.01.2020;3.90;Twint;OK;1
07.01.2020;4.00;Salt;OK;12
07.01.2020;4.00;Sunrise;OK;16
07.01.2020;4.00;Swisscom;OK;43
07.01.2020;4.00;Twint;OK;16
07.01.2020;4.20;Salt;OK;2
07.01.2020;4.20;Sunrise;OK;1
07.01.2020;4.20;Swisscom;OK;3
07.01.2020;4.30;Twint;OK;1
07.01.2020;4.50;Salt;OK;12
07.01.2020;4.50;Sunrise;OK;19
07.01.2020;4.50;Swisscom;OK;36
07.01.2020;4.50;Twint;OK;2
07.01.2020;4.60;Twint;OK;1
07.01.2020;5.00;Salt;OK;3
07.01.2020;5.00;Sunrise;OK;2
07.01.2020;5.00;Swisscom;OK;7
07.01.2020;5.00;Twint;OK;2
07.01.2020;5.20;Swisscom;OK;1
07.01.2020;5.20;Twint;OK;1
07.01.2020;5.30;Twint;OK;1
07.01.2020;5.50;Twint;OK;1
07.01.2020;5.70;Twint;OK;1
07.01.2020;5.80;Twint;OK;1
07.01.2020;6.00;Salt;OK;5
07.01.2020;6.00;Sunrise;OK;4
07.01.2020;6.00;Swisscom;OK;8
07.01.2020;6.00;Twint;OK;2
07.01.2020;6.60;Twint;OK;1
07.01.2020;7.00;Sunrise;OK;2
07.01.2020;8.20;Twint;OK;1
07.01.2020;8.60;Swisscom;OK;1
07.01.2020;8.60;Twint;OK;1
07.01.2020;9.90;Twint;OK;1
07.01.2020;10.50;Sunrise;OK;1
07.01.2020;11.50;Swisscom;OK;1
07.01.2020;18.00;Sunrise;OK;2
07.01.2020;18.00;Swisscom;OK;3
07.01.2020;18.00;Twint;OK;1
07.01.2020;19.00;Salt;OK;1
07.01.2020;19.00;Sunrise;OK;5
07.01.2020;19.00;Swisscom;OK;9
07.01.2020;20.00;Twint;OK;9
07.01.2020;40.00;Twint;OK;15
