SMS-ID;Objektnr;Productprice;Timestamp;Charged;Voucher
361607;;3.5000;2019-10-18 07:46:22;1.7500;1.7500
278958;278958;3.5000;2019-10-18 11:18:28;1.7500;1.7500
285387;;3.5000;2019-10-18 12:04:56;1.7500;1.7500
322071;;3.5000;2019-10-18 12:52:42;1.7500;1.7500
358576;;3.5000;2019-10-18 14:30:37;1.7500;1.7500
300429;;3.5000;2019-10-18 15:08:54;1.7500;1.7500
295003;;3.5000;2019-10-18 15:58:37;1.7500;1.7500
285387;;3.5000;2019-10-18 16:36:04;1.7500;1.7500
323026;;3.5000;2019-10-18 17:41:52;1.7500;1.7500
293319;;3.5000;2019-10-18 18:58:44;1.7500;1.7500
357627;;3.5000;2019-10-19 00:16:39;1.7500;1.7500
336085;;3.5000;2019-10-19 00:18:08;1.7500;1.7500
295684;;3.5000;2019-10-19 00:53:02;1.7500;1.7500
328799;;3.5000;2019-10-19 02:55:45;1.7500;1.7500
328799;;3.5000;2019-10-19 02:56:20;1.7500;1.7500
301284;;3.5000;2019-10-19 21:49:10;1.7500;1.7500
286644;;3.5000;2019-10-20 12:58:26;1.7500;1.7500
349420;;3.5000;2019-10-20 17:34:19;1.7500;1.7500
275564;;3.5000;2019-10-20 17:55:47;1.7500;1.7500
291845;;3.5000;2019-10-20 17:55:48;1.7500;1.7500
297436;;3.5000;2019-10-20 18:09:48;1.7500;1.7500
329267;;3.5000;2019-10-20 19:31:21;1.7500;1.7500
327588;;3.5000;2019-10-20 20:23:58;1.7500;1.7500
273326;;3.5000;2019-10-20 23:30:53;1.7500;1.7500
328657;;3.5000;2019-10-21 16:16:57;1.7500;1.7500
322963;;3.5000;2019-10-21 17:23:40;1.7500;1.7500
273830;;3.5000;2019-10-21 21:17:32;1.7500;1.7500
285952;;3.5000;2019-10-22 07:30:15;1.7500;1.7500
355215;;3.5000;2019-10-22 12:25:49;1.7500;1.7500
278958;278958;3.5000;2019-10-22 14:00:23;1.7500;1.7500
300643;;3.5000;2019-10-22 17:21:14;1.7500;1.7500
336566;;3.5000;2019-10-22 17:36:03;1.7500;1.7500
298354;;3.5000;2019-10-22 21:39:42;1.7500;1.7500
340370;;3.5000;2019-10-22 22:35:56;1.7500;1.7500
286644;;3.5000;2019-10-23 14:50:32;1.7500;1.7500
351484;;3.5000;2019-10-23 15:05:50;1.7500;1.7500
340370;;3.5000;2019-10-23 15:19:19;1.7500;1.7500
323553;;3.5000;2019-10-23 16:59:00;1.7500;1.7500
336566;;3.5000;2019-10-23 18:13:21;1.7500;1.7500
290758;;3.5000;2019-10-23 18:15:05;1.7500;1.7500
295415;;3.5000;2019-10-23 18:34:51;1.7500;1.7500
304256;;3.5000;2019-10-23 22:46:17;1.7500;1.7500
286070;;3.5000;2019-10-24 00:59:19;1.7500;1.7500
319560;;3.5000;2019-10-24 05:06:13;1.7500;1.7500
285387;;3.5000;2019-10-24 09:03:52;1.7500;1.7500
358576;;3.5000;2019-10-24 14:16:18;1.7500;1.7500
297436;;3.5000;2019-10-24 17:45:29;1.7500;1.7500
353579;;3.5000;2019-10-24 18:25:45;1.7500;1.7500
324682;;3.5000;2019-10-24 19:14:38;1.7500;1.7500
294961;;3.5000;2019-10-24 20:59:54;1.7500;1.7500
364195;;3.5000;2019-10-24 21:46:24;1.7500;1.7500
336085;;3.5000;2019-10-24 23:31:25;1.7500;1.7500
296915;;3.5000;2019-10-25 01:34:38;1.7500;1.7500
275564;;3.5000;2019-10-25 16:52:42;1.7500;1.7500
322963;;3.5000;2019-10-25 17:24:13;1.7500;1.7500
336566;;3.5000;2019-10-25 17:39:53;1.7500;1.7500
