SMS-ID;Objektnr;Productprice;Timestamp;Charged;Voucher
363440;;2.5000;2019-12-06 16:50:23;0.0000;2.5000
364046;;3.0000;2019-12-06 18:14:49;0.0000;3.0000
336106;;3.5000;2019-12-09 01:08:43;1.7500;1.7500
323969;;2.0000;2019-12-10 05:20:16;1.0000;1.0000
295320;;2.0000;2019-12-11 15:16:32;1.0000;1.0000
336106;;3.5000;2019-12-14 01:48:49;1.7500;1.7500
335923;;2.6000;2019-12-16 12:50:27;1.3000;1.3000
292346;;3.5000;2019-12-17 07:23:41;1.7500;1.7500
353852;;3.5000;2019-12-17 16:42:35;1.7500;1.7500
295316;;3.5000;2019-12-17 18:19:53;1.7500;1.7500
293697;;3.5000;2019-12-17 19:36:51;1.7500;1.7500
350538;;3.5000;2019-12-17 20:53:15;1.7500;1.7500
282734;;4.0000;2019-12-18 16:44:15;2.0000;2.0000
298799;;3.0000;2019-12-19 16:51:20;1.5000;1.5000
318479;;3.0000;2019-12-19 20:27:25;1.5000;1.5000
318479;;3.0000;2019-12-20 22:40:32;1.5000;1.5000
318479;;3.5000;2019-12-22 22:18:02;1.7500;1.7500
328815;;2.0000;2019-12-23 12:21:59;1.0000;1.0000
322927;;2.0000;2019-12-23 14:55:54;1.0000;1.0000
292053;;2.0000;2019-12-23 17:02:36;1.0000;1.0000
318372;;3.0000;2019-12-24 01:18:50;1.5000;1.5000
322856;;2.5000;2019-12-24 02:13:25;1.2500;1.2500
292346;;2.5000;2019-12-24 08:01:10;1.2500;1.2500
275302;;2.5000;2019-12-24 12:01:16;1.2500;1.2500
